contact_id,customer_id,source_customer_id,customer_full_name,contact_full_name,contact_email,role,influence_level,preferred_channel,synthetic_flag
CT003409,C001123,11584,Jeffrey Wilcox,Jeffrey Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003410,C001124,5403,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003411,C001124,5403,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003412,C001125,4815,Jerry Smith,Jerry Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003413,C001125,4815,Jerry Smith,Jerry Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003414,C001125,4815,Jerry Smith,Jerry Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003415,C001125,4815,Jerry Smith,Jerry Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT003416,C001126,5594,Mary Davidson,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003417,C001126,5594,Mary Davidson,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003418,C001126,5594,Mary Davidson,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003419,C001127,8043,Mary Herrera,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003420,C001127,8043,Mary Herrera,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003421,C001128,3509,Mary Perry,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003422,C001128,3509,Mary Perry,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003423,C001128,3509,Mary Perry,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003424,C001129,11765,Steven Smith,Steven Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003425,C001129,11765,Steven Smith,Steven Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003426,C001129,11765,Steven Smith,Steven Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003427,C001130,5671,Jacqueline Lam,Jacqueline Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003428,C001130,5671,Jacqueline Lam,Jacqueline Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003429,C001130,5671,Jacqueline Lam,Jacqueline Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003430,C001131,1558,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003431,C001131,1558,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003432,C001132,4432,Kenneth Gillespie,Kenneth Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003433,C001132,4432,Kenneth Gillespie,Kenneth Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003434,C001132,4432,Kenneth Gillespie,Kenneth Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003435,C001133,9162,Christina Carter,Christina Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003436,C001133,9162,Christina Carter,Christina Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003437,C001133,9162,Christina Carter,Christina Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003438,C001134,5938,Donna Smith,Donna Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003439,C001134,5938,Donna Smith,Donna Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003440,C001135,4005,Virginia Dyer,Virginia Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003441,C001135,4005,Virginia Dyer,Virginia Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003442,C001136,9632,Mary Tate,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003443,C001136,9632,Mary Tate,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003444,C001136,9632,Mary Tate,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003445,C001137,10514,Mary Page,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003446,C001137,10514,Mary Page,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003447,C001137,10514,Mary Page,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003448,C001138,2298,Elizabeth Smith,Elizabeth Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003449,C001138,2298,Elizabeth Smith,Elizabeth Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003450,C001138,2298,Elizabeth Smith,Elizabeth Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003451,C001139,12132,Mary Larson,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003452,C001139,12132,Mary Larson,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003453,C001139,12132,Mary Larson,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003454,C001139,12132,Mary Larson,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT003455,C001140,9009,Mary Sanchez,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003456,C001140,9009,Mary Sanchez,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003457,C001141,10160,Denise Potter,Denise Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003458,C001141,10160,Denise Potter,Denise Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003459,C001142,11659,Steven Gonzalez,Steven Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003460,C001142,11659,Steven Gonzalez,Steven Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003461,C001143,10340,Nicholas Stevens,Nicholas Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003462,C001143,10340,Nicholas Stevens,Nicholas Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003463,C001144,2169,Betty Ayala,Betty Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003464,C001144,2169,Betty Ayala,Betty Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003465,C001144,2169,Betty Ayala,Betty Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003466,C001145,9639,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003467,C001145,9639,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003468,C001145,9639,Mary Smith,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003469,C001145,9639,Mary Smith,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT003470,C001146,6992,Christopher Thompson,Christopher Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003471,C001146,6992,Christopher Thompson,Christopher Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003472,C001147,5976,William Estrada,William Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003473,C001147,5976,William Estrada,William Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003474,C001148,247,Angela Smith,Angela Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003475,C001148,247,Angela Smith,Angela Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003476,C001149,956,Karen Smith,Karen Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003477,C001149,956,Karen Smith,Karen Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003478,C001149,956,Karen Smith,Karen Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003479,C001149,956,Karen Smith,Karen Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT003480,C001150,7975,Eugene Davila,Eugene Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003481,C001150,7975,Eugene Davila,Eugene Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003482,C001150,7975,Eugene Davila,Eugene Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003483,C001150,7975,Eugene Davila,Eugene Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT003484,C001151,1255,Richard Goodman,Richard Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003485,C001151,1255,Richard Goodman,Richard Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003486,C001151,1255,Richard Goodman,Richard Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003487,C001152,5388,David Ashley,David Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003488,C001152,5388,David Ashley,David Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003489,C001152,5388,David Ashley,David Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003490,C001153,5564,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003491,C001153,5564,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003492,C001153,5564,Mary Smith,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003493,C001154,3926,Ann Allison,Ann Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003494,C001154,3926,Ann Allison,Ann Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003495,C001154,3926,Ann Allison,Ann Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003496,C001155,8808,Kenneth Smith,Kenneth Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003497,C001155,8808,Kenneth Smith,Kenneth Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003498,C001155,8808,Kenneth Smith,Kenneth Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003499,C001155,8808,Kenneth Smith,Kenneth Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT003500,C001156,1058,Martha Smith,Martha Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003501,C001156,1058,Martha Smith,Martha Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003502,C001156,1058,Martha Smith,Martha Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003503,C001157,436,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003504,C001157,436,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003505,C001157,436,Mary Smith,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003506,C001157,436,Mary Smith,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT003507,C001158,5165,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003508,C001158,5165,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003509,C001159,10796,Debra Hardy,Debra Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003510,C001159,10796,Debra Hardy,Debra Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003511,C001159,10796,Debra Hardy,Debra Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003512,C001160,5775,Joyce Garcia,Joyce Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003513,C001160,5775,Joyce Garcia,Joyce Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003514,C001160,5775,Joyce Garcia,Joyce Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003515,C001161,4025,Janet Schmidt,Janet Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003516,C001161,4025,Janet Schmidt,Janet Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003517,C001161,4025,Janet Schmidt,Janet Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003518,C001162,6109,Zachary Tate,Zachary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003519,C001162,6109,Zachary Tate,Zachary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003520,C001162,6109,Zachary Tate,Zachary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003521,C001163,9554,Mary Hayes,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003522,C001163,9554,Mary Hayes,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003523,C001163,9554,Mary Hayes,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003524,C001164,4470,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003525,C001164,4470,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003526,C001165,5147,Mary Hurst,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003527,C001165,5147,Mary Hurst,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003528,C001165,5147,Mary Hurst,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003529,C001165,5147,Mary Hurst,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT003530,C001166,10552,Mary Finley,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003531,C001166,10552,Mary Finley,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003532,C001166,10552,Mary Finley,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003533,C001167,6854,Mary Wade,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003534,C001167,6854,Mary Wade,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003535,C001167,6854,Mary Wade,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003536,C001168,11512,Mary Randall,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003537,C001168,11512,Mary Randall,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003538,C001168,11512,Mary Randall,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003539,C001168,11512,Mary Randall,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT003540,C001169,1843,Frank Garcia,Frank Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003541,C001169,1843,Frank Garcia,Frank Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003542,C001169,1843,Frank Garcia,Frank Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003543,C001169,1843,Frank Garcia,Frank Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT003544,C001170,7910,Mary Camacho,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003545,C001170,7910,Mary Camacho,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003546,C001170,7910,Mary Camacho,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003547,C001171,7716,David Middleton,David Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003548,C001171,7716,David Middleton,David Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003549,C001171,7716,David Middleton,David Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003550,C001172,7593,Roger Bowman,Roger Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003551,C001172,7593,Roger Bowman,Roger Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003552,C001172,7593,Roger Bowman,Roger Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003553,C001173,11285,Christian Smith,Christian Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003554,C001173,11285,Christian Smith,Christian Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003555,C001174,10685,Amy Walker,Amy Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003556,C001174,10685,Amy Walker,Amy Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003557,C001174,10685,Amy Walker,Amy Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003558,C001175,7511,Mary Park,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003559,C001175,7511,Mary Park,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003560,C001175,7511,Mary Park,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003561,C001176,11767,Joshua Huynh,Joshua Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003562,C001176,11767,Joshua Huynh,Joshua Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003563,C001176,11767,Joshua Huynh,Joshua Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003564,C001177,599,Doris Smith,Doris Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003565,C001177,599,Doris Smith,Doris Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003566,C001178,1448,Mary Murray,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003567,C001178,1448,Mary Murray,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003568,C001179,10172,Mary Pugh,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT003569,C001179,10172,Mary Pugh,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT003570,C001179,10172,Mary Pugh,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT003571,C001179,10172,Mary Pugh,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
