customer_id,source_customer_id,customer_first_name,customer_last_name,customer_full_name,customer_email,customer_segment,customer_city,customer_state,customer_country,customer_street,customer_zipcode,latitude,longitude,primary_market,primary_region,total_orders,total_order_items,total_sales,total_profit,late_delivery_count,late_delivery_rate,avg_days_scheduled,avg_days_actual,avg_shipping_delay,top_category,top_product,first_order_date,last_order_date,support_ticket_count,open_support_ticket_count,critical_support_ticket_count,avg_ticket_satisfaction,review_count,last_review_decision,lifecycle_stage,churn_risk_reason,next_best_action,last_meaningful_touch_date,data_quality_flags,risk_score,risk_band,health_score,globe_x,globe_y,globe_z
C000809,245,Deborah,Smith,Deborah Smith,XXXXXXXXX,Consumer,Yonkers,NY,EE. UU.,6425 Thunder Impasse,10701,40.92575073,-73.87052155,LATAM,Central America,6,25,5202.36,934.39,19,0.76,3.2,4.08,0.88,Cleats,Perfect Fitness Perfect Rip Deck,2015-02-10,2016-09-15,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2016-09-15,none,58,High,42,-0.678413,0.191596,-0.709258
C000810,6459,Vincent,Valenzuela,Vincent Valenzuela,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,8187 Fallen Embers Mall ,725,18.29654884,-66.37052918,LATAM,Central America,8,24,5201.46,1168.77,15,0.625,3.29,3.88,0.58,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-03,2017-07-28,1,0,0,1.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-28,none,47,Medium,53,0.979532,0.190595,0.064736
C000811,9325,Mary,Navarro,Mary Navarro,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5131 Iron Corner,725,18.28614807,-66.37062836,Pacific Asia,Northern Europe,11,25,5195.45,57.94,23,0.92,2.48,3.68,1.2,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-03-10,2017-09-20,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-20,none,70,High,30,-0.766156,0.189595,0.614051
C000812,4863,Elizabeth,Smith,Elizabeth Smith,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,8559 Velvet Hill,725,18.29574966,-66.37062836,LATAM,Central America,8,26,5194.34,396.45,14,0.5385,2.77,3.46,0.69,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-03-15,2017-05-04,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-05-04,none,41,Medium,59,0.150184,0.188594,-0.970504
C000813,12192,Mary,Carlson,Mary Carlson,XXXXXXXXX,Consumer,San Diego,CA,EE. UU.,5104 Rustic Downs,92114,32.75422669,-117.1972122,Europe,Central America,8,26,5193.39,88.92,8,0.3077,3.38,3.96,0.58,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-05-01,2016-12-20,1,0,0,3.0,0,,Active,normal activity,Relationship check-in,2016-12-20,none,24,Low,76,0.544931,0.187594,0.817226
C000814,9375,George,Smith,George Smith,XXXXXXXXX,Corporate,Mission Viejo,CA,EE. UU.,3737 Foggy Plaza,92691,33.62104797,-117.6759186,Pacific Asia,Southern Europe,6,21,5191.62,845.55,14,0.6667,2.0,2.57,0.57,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-02-25,2016-06-28,1,0,0,4.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2016-06-28,none,50,Medium,50,-0.954029,0.186593,-0.234547
C000815,6529,Aaron,Smith,Aaron Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9439 Sleepy Pony Concession,725,18.23189735,-66.3706131,Europe,Central America,10,27,5191.48,-237.51,15,0.5556,2.56,3.07,0.52,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-29,2017-05-03,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-05-03,none,41,Medium,59,0.862071,0.185593,-0.471581
C000816,2942,Mary,Taylor,Mary Taylor,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9332 Round Limits,725,18.25472069,-66.37059784,LATAM,South America,6,18,5189.64,256.21,6,0.3333,3.67,3.22,-0.44,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-02-15,2017-03-09,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-03-09,none,23,Low,77,-0.317177,0.184592,0.930228
C000817,12291,Jennifer,Sims,Jennifer Sims,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3289 Thunder Prairie Inlet,725,18.20732117,-66.37050629,LATAM,Caribbean,6,21,5189.58,1572.37,8,0.381,3.52,2.9,-0.62,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-01-20,2017-08-09,1,0,1,1.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-08-09,none,27,Low,73,-0.394558,0.183592,-0.900343
C000818,9690,Edward,Mccoy,Edward Mccoy,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,742 High Lake Farm,725,18.25218201,-66.37059021,USCA,Oceania,8,26,5189.53,834.81,19,0.7308,3.08,4.65,1.58,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-04-27,2017-07-09,1,0,0,4.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-09,none,59,High,41,0.899279,0.182591,0.39744
C000819,9003,Judy,Duran,Judy Duran,XXXXXXXXX,Corporate,Lancaster,SC,EE. UU.,6933 Silver Close,29720,34.7522049,-80.52465057,Europe,Northern Europe,6,21,5189.47,897.08,13,0.619,2.71,3.0,0.29,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-10-16,2017-07-23,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-23,none,45,Medium,55,-0.931742,0.181591,0.314453
C000820,7215,Patricia,Ruiz,Patricia Ruiz,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7474 Grand Spring Falls,725,18.20761681,-66.37049866,Europe,Western Europe,7,24,5189.45,1424.07,6,0.25,3.58,3.58,0.0,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-06-07,2017-08-25,1,0,0,2.0,0,,Active,normal activity,Relationship check-in,2017-08-25,none,18,Low,82,0.474717,0.18059,-0.861412
C000821,3074,Mary,Smith,Mary Smith,XXXXXXXXX,Home Office,Montebello,CA,EE. UU.,3880 Rustic Port,90640,34.00405884,-118.1138687,Europe,Western Europe,10,29,5189.45,685.09,20,0.6897,2.34,3.28,0.93,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-10-04,2017-08-18,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-08-18,none,53,Medium,47,0.231878,0.17959,0.956023
C000822,3272,Julie,Smith,Julie Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5744 Amber Pointe,725,18.23384476,-66.37050629,Europe,Northern Europe,7,24,5189.44,866.19,21,0.875,2.46,3.62,1.17,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-06-20,2017-09-03,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-03,none,67,High,33,-0.816915,0.178589,-0.548412
C000823,8618,Joan,Trujillo,Joan Trujillo,XXXXXXXXX,Consumer,New Albany,IN,EE. UU.,7592 Bright Ledge,47150,38.29599381,-85.83756256,Europe,Southern Europe,6,21,5189.43,333.91,12,0.5714,3.52,3.9,0.38,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-01-27,2017-02-25,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-02-25,none,42,Medium,58,0.972994,0.177589,-0.147463
C000824,3323,Megan,Meyers,Megan Meyers,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5271 Quaking Wood,725,18.25277138,-66.37055969,LATAM,Central America,7,24,5189.28,266.05,18,0.75,1.75,2.46,0.71,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-23,2017-07-19,1,0,0,1.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-19,none,56,High,44,-0.617958,0.176588,0.766123
C000825,6342,Kimberly,Blair,Kimberly Blair,XXXXXXXXX,Corporate,El Paso,TX,EE. UU.,7177 Old Nectar Ridge,79912,31.84699822,-106.5490112,Europe,Central America,9,24,5189.27,990.21,16,0.6667,1.58,2.21,0.63,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-02-16,2017-09-04,1,0,1,2.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-04,none,50,Medium,50,-0.061857,0.175588,-0.982519
C000826,11263,Mary,Keller,Mary Keller,XXXXXXXXX,Corporate,Federal Way,WA,EE. UU.,5004 High Grove Lane,98023,47.30304337,-122.3528137,Pacific Asia,Central America,9,29,5187.21,82.37,16,0.5517,2.76,2.83,0.07,Water Sports,Pelican Sunstream 100 Kayak,2015-08-07,2017-06-05,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-06-05,none,39,Medium,61,0.709421,0.174587,0.682818
C000827,12201,Mary,Burton,Mary Burton,XXXXXXXXX,Consumer,Dorchester Center,MA,EE. UU.,866 Burning Street,2124,42.32117081,-71.05672455,USCA,Canada,8,22,5184.39,481.54,1,0.0455,3.64,2.86,-0.77,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-03-12,2017-03-05,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-03-05,none,3,Low,97,-0.984519,0.173587,-0.024286
C000828,5946,Daniel,Smith,Daniel Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4823 Golden Hollow,725,18.23773193,-66.37062073,LATAM,Central America,5,16,5183.62,1124.01,10,0.625,3.38,4.38,1.0,Cleats,Perfect Fitness Perfect Rip Deck,2015-04-17,2017-10-01,1,0,0,2.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-10-01,none,49,Medium,51,0.742492,0.172586,-0.647241
C000829,5301,Mary,Ward,Mary Ward,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,8828 Red Farms,725,18.27515984,-66.37052918,Europe,Central America,7,22,5181.26,1236.23,12,0.5455,2.55,2.55,0.0,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-09-07,2017-04-02,1,0,1,3.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-04-02,none,38,Medium,62,-0.110305,0.171586,0.978975
C000830,1762,Nicholas,Smith,Nicholas Smith,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,2231 High Lagoon Glen,725,18.25581932,-66.37049866,Pacific Asia,Western Europe,8,31,5180.53,211.1,25,0.8065,2.77,3.94,1.16,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-04-11,2017-03-12,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-03-12,none,62,High,38,-0.580055,0.170585,-0.796516
C000831,7013,Amber,Smith,Amber Smith,XXXXXXXXX,Consumer,Amarillo,TX,EE. UU.,2002 Amber Bear Moor,79109,35.22240448,-101.8577805,LATAM,Central America,9,23,5179.25,533.6,16,0.6957,2.74,3.65,0.91,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-01-21,2017-09-26,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-26,none,53,Medium,47,0.965922,0.169585,0.195539
C000832,3868,Rachel,Smith,Rachel Smith,XXXXXXXXX,Consumer,Chandler,AZ,EE. UU.,1112 Sunny Pond Wood,85225,33.32296753,-111.8416901,LATAM,US Center ,8,27,5177.42,1364.4,17,0.6296,2.85,3.44,0.59,Cleats,Perfect Fitness Perfect Rip Deck,2015-05-15,2017-03-22,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-03-22,none,47,Medium,53,-0.844473,0.168584,0.508375
C000833,11606,Mary,Cisneros,Mary Cisneros,XXXXXXXXX,Consumer,Apex,NC,EE. UU.,9036 Lazy Fawn Alley,27502,35.73103714,-78.85575104,Europe,Northern Europe,8,27,5176.41,1171.77,1,0.037,3.22,3.15,-0.07,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-06-02,2017-05-29,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-05-29,none,3,Low,97,0.279334,0.167584,-0.945457
C000834,5411,Robert,Crane,Robert Crane,XXXXXXXXX,Consumer,Aurora,CO,EE. UU.,7723 Lazy Mount,80010,39.74543381,-104.8753815,LATAM,Central America,6,21,5174.56,268.73,6,0.2857,2.81,2.48,-0.33,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-01-15,2017-03-12,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-03-12,none,20,Low,80,0.432749,0.166583,0.88599
C000835,1731,Michelle,Bennett,Michelle Bennett,XXXXXXXXX,Corporate,Spring,TX,EE. UU.,4958 Heather Anchor By-pass,77379,30.04813576,-95.49713135,Europe,Central America,6,27,5174.16,233.29,15,0.5556,2.63,3.07,0.44,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-07-07,2017-01-29,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-01-29,none,41,Medium,59,-0.91773,0.165583,-0.361045
C000836,11133,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,West Covina,CA,EE. UU.,9541 Silent Jetty,91790,34.0547142,-117.9447479,LATAM,Central America,7,26,5173.34,270.64,9,0.3462,3.19,2.81,-0.38,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-03-24,2017-06-01,1,0,0,5.0,0,,Active,normal activity,Relationship check-in,2017-06-01,none,24,Low,76,0.920744,0.164582,-0.353755
C000837,2429,Mary,Roberts,Mary Roberts,XXXXXXXXX,Home Office,Newburgh,NY,EE. UU.,4791 Heather Cider Orchard,12550,41.50205994,-74.01177216,LATAM,Central America,8,27,5172.4,874.71,14,0.5185,2.81,3.59,0.78,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-03-28,2017-09-09,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-09,none,40,Medium,60,-0.440045,0.163582,0.88295
C000838,5741,Mary,Spencer,Mary Spencer,XXXXXXXXX,Corporate,Los Angeles,CA,EE. UU.,805 Amber Hills Crossing,90023,34.02837372,-118.2148743,LATAM,Central America,9,26,5170.35,1272.8,18,0.6923,3.77,4.73,0.96,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-02-09,2016-09-05,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2016-09-05,none,53,Medium,47,-0.271995,0.162581,-0.948465
C000839,1498,Peter,Bray,Peter Bray,XXXXXXXXX,Consumer,Houston,TX,EE. UU.,4490 Amber Rise,77084,29.86195946,-95.64417267,Europe,Southern Europe,7,24,5169.61,464.55,13,0.5417,3.5,3.96,0.46,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-01-17,2017-09-22,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-22,none,40,Medium,60,0.84138,0.161581,0.515725
C000840,455,Jeffrey,Smith,Jeffrey Smith,XXXXXXXXX,Consumer,Colorado Springs,CO,EE. UU.,1792 Thunder Pines,80918,38.84942627,-104.9264526,LATAM,South America,7,25,5169.39,329.97,15,0.6,3.12,3.88,0.76,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-05-10,2017-08-08,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-08,none,46,Medium,54,-0.968935,0.16058,0.188095
C000841,10854,Mary,Coleman,Mary Coleman,XXXXXXXXX,Corporate,Diamond Bar,CA,EE. UU.,5865 Fallen Bank,91765,34.03822327,-117.8104706,LATAM,Western Europe,7,24,5164.53,1185.7,10,0.4167,2.79,3.62,0.83,Cleats,Perfect Fitness Perfect Rip Deck,2015-09-16,2017-07-24,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-07-24,none,33,Low,67,0.587502,0.15958,-0.793332
C000842,1589,Matthew,Brennan,Matthew Brennan,XXXXXXXXX,Corporate,Cleveland,OH,EE. UU.,6026 Stony Elk Hill,44102,41.39922333,-81.73462677,Europe,Northern Europe,7,23,5162.42,1591.03,12,0.5217,3.09,3.26,0.17,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-05-20,2017-08-27,1,0,0,5.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-27,none,37,Medium,63,0.102699,0.158579,0.981991
C000843,433,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Las Vegas,NV,EE. UU.,6292 Wishing Branch Via,89115,36.00019455,-115.2961807,Europe,Western Europe,7,23,5161.3,-474.13,18,0.7826,2.57,2.91,0.35,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-06-08,2017-08-08,1,0,0,5.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-08,none,57,High,43,-0.739172,0.157579,-0.654823
C000844,9872,Mary,Aguilar,Mary Aguilar,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,9595 Blue Promenade,725,18.26501656,-66.37059784,LATAM,Oceania,10,31,5160.33,890.21,18,0.5806,3.23,3.84,0.61,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-07-31,2017-07-03,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-03,none,44,Medium,56,0.987528,0.156578,-0.01646
C000845,5093,Sara,Rice,Sara Rice,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7236 Hidden Parkway,725,18.2425518,-66.37054443,Pacific Asia,Southern Europe,7,23,5159.49,1273.89,15,0.6522,2.87,4.04,1.17,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-08-04,2017-07-14,1,0,0,2.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-14,none,52,Medium,48,-0.717169,0.155578,0.679312
C000846,2609,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1974 Stony Wharf,725,18.27200317,-66.37063599,LATAM,Central America,7,25,5159.46,368.9,23,0.92,3.6,4.84,1.24,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-03-07,2017-06-13,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-06-13,none,71,High,29,0.069961,0.154577,-0.985501
C000847,4159,Mary,Castillo,Mary Castillo,XXXXXXXXX,Consumer,Laredo,TX,EE. UU.,6842 Clear Brook Jetty,78040,27.50863648,-99.50951386,Pacific Asia,Central America,8,26,5159.38,316.48,18,0.6923,2.88,4.42,1.54,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-02-08,2017-08-21,1,0,0,5.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-21,none,56,High,44,0.614206,0.153577,0.774058
C000848,1225,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Scottsdale,AZ,EE. UU.,1893 Shady Path,85254,33.45067978,-111.9264069,Europe,Western Europe,8,25,5157.53,1032.12,10,0.4,3.44,3.24,-0.2,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-05-08,2017-08-13,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-08-13,none,28,Low,72,-0.975918,0.152576,-0.1559
C000849,3676,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Fargo,ND,EE. UU.,3919 Clear Cloud Line,58103,46.84161377,-96.8080368,Pacific Asia,Southern Africa,7,25,5155.54,1310.31,17,0.68,2.32,3.16,0.84,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2016-01-01,2017-09-01,1,0,1,4.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-01,none,52,Medium,48,0.825049,0.151576,-0.544352
C000850,4911,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Greenville,NC,EE. UU.,1286 Little Stead,27834,35.80388641,-77.47067261,Europe,Southeast Asia,7,24,5155.53,1215.2,15,0.625,3.46,4.38,0.92,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-29,2017-03-08,1,0,0,1.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-03-08,none,48,Medium,52,-0.240698,0.150575,0.958849
C000851,6319,Mary,Merritt,Mary Merritt,XXXXXXXXX,Consumer,San Jose,CA,EE. UU.,1155 Cotton Inlet,95125,37.29223251,-121.881279,USCA,East of USA,9,26,5154.59,1010.0,13,0.5,3.77,4.46,0.69,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2016-02-15,2017-07-11,1,0,0,5.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-11,none,38,Medium,62,-0.470282,0.149575,-0.869748
C000852,174,Mary,Perez,Mary Perez,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,6332 Round Range,725,18.1464901,-66.54896545,LATAM,Central America,9,28,5154.4,-4.02,12,0.4286,3.21,3.07,-0.14,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-21,2017-08-10,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-08-10,none,30,Low,70,0.93442,0.148574,0.323704
C000853,8198,Mary,Frank,Mary Frank,XXXXXXXXX,Consumer,New Orleans,LA,EE. UU.,5849 Dewy Mountain Promenade,70117,30.03292656,-90.02655792,Europe,South America,8,28,5154.37,5.6,14,0.5,2.89,3.21,0.32,Cleats,Perfect Fitness Perfect Rip Deck,2015-04-03,2017-02-21,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-02-21,none,37,Medium,63,-0.907809,0.147574,0.392562
C000854,8981,Mary,Bennett,Mary Bennett,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5735 Round Beacon Terrace,725,18.27375031,-66.37059021,LATAM,Central America,9,27,5153.43,680.39,23,0.8519,3.07,4.0,0.93,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-03-02,2017-08-14,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-14,none,64,High,36,0.404279,0.146573,-0.902815
C000855,7677,Mary,Bonilla,Mary Bonilla,XXXXXXXXX,Consumer,Chicago,IL,EE. UU.,6115 Clear River Key,60634,41.95296478,-87.77980042,LATAM,Caribbean,7,25,5149.52,1061.69,17,0.68,3.64,4.2,0.56,Water Sports,Pelican Sunstream 100 Kayak,2015-02-12,2017-09-23,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-23,none,50,Medium,50,0.311787,0.145573,0.938934
C000856,987,Cheryl,Smith,Cheryl Smith,XXXXXXXXX,Consumer,Albuquerque,NM,EE. UU.,9611 Thunder Loop,87111,35.09820175,-106.7504272,Pacific Asia,Southeast Asia,6,23,5149.44,1095.06,9,0.3913,3.57,3.74,0.17,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-18,2016-10-31,1,0,0,1.0,0,,Active,normal activity,Relationship check-in,2016-10-31,none,28,Low,72,-0.864271,0.144572,-0.481803
C000857,2155,Joshua,Mckinney,Joshua Mckinney,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,2858 Cinder Path,725,18.27447891,-66.37055969,Pacific Asia,Southern Europe,6,21,5149.39,-1294.69,18,0.8571,1.9,3.14,1.24,Cleats,Perfect Fitness Perfect Rip Deck,2015-02-06,2017-07-28,1,0,0,2.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-28,none,66,High,34,0.962882,0.143572,-0.228574
C000858,3581,Mary,Pugh,Mary Pugh,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3977 Colonial Towers,725,18.21637726,-66.37051392,Europe,Western Europe,6,23,5149.37,655.52,15,0.6522,2.35,3.39,1.04,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-05-19,2017-05-18,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-05-18,none,51,Medium,49,-0.555681,0.142571,0.81908
C000859,5302,Betty,Smith,Betty Smith,XXXXXXXXX,Consumer,Medford,MA,EE. UU.,2289 Cozy Promenade,2155,42.41968918,-71.10621643,Europe,Southern Europe,9,25,5145.42,-343.11,18,0.72,2.76,3.28,0.52,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-05-06,2017-08-18,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-18,none,53,Medium,47,-0.14356,0.141571,-0.979463
C000860,12207,Jose,Smith,Jose Smith,XXXXXXXXX,Corporate,Austin,TX,EE. UU.,8473 Crystal Hickory Path,78745,30.24816895,-97.89083099,Pacific Asia,South America,7,25,5144.57,303.57,15,0.6,3.92,4.4,0.48,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-04-16,2016-12-24,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2016-12-24,none,44,Medium,56,0.767585,0.14057,0.625343
C000861,1806,Roger,Smith,Roger Smith,XXXXXXXXX,Corporate,El Paso,TX,EE. UU.,1811 Tawny Embers Moor,79927,31.65174103,-106.2676239,LATAM,Southeast Asia,8,24,5144.44,227.98,12,0.5,1.79,2.62,0.83,Water Sports,Pelican Sunstream 100 Kayak,2015-02-27,2017-07-06,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-06,none,39,Medium,61,-0.988547,0.13957,0.057396
C000862,4618,Andrea,Smith,Andrea Smith,XXXXXXXXX,Corporate,Lithonia,GA,EE. UU.,263 Harvest Wood,30058,33.71007919,-84.11247253,Pacific Asia,Southeast Asia,9,23,5144.38,833.46,13,0.5652,2.91,3.09,0.17,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-05-19,2017-06-21,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-06-21,none,40,Medium,60,0.690252,0.138569,-0.710177
C000863,4931,Arthur,Smith,Arthur Smith,XXXXXXXXX,Consumer,Tampa,FL,EE. UU.,347 Cozy Round,33624,28.08034515,-80.56951141,LATAM,Western Europe,7,30,5144.32,110.63,20,0.6667,1.87,2.87,1.0,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-04-21,2017-08-15,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-15,none,52,Medium,48,-0.029257,0.137569,0.99006
C000864,3531,Amanda,Foster,Amanda Foster,XXXXXXXXX,Consumer,Aurora,CO,EE. UU.,8297 Easy Thicket,80012,39.69681549,-104.8411789,LATAM,South America,8,29,5140.41,-245.53,17,0.5862,2.97,3.48,0.52,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-01-09,2017-04-12,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-04-12,none,44,Medium,56,-0.647294,0.136568,-0.749907
