source_ticket_id,ticket_id,customer_id,source_customer_id,customer_full_name,support_customer_name,support_customer_email,mapping_method,mapping_confidence,mapping_note
6310,T6310,C001390,9463,Mary Key,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6312,T6312,C001390,9463,Mary Key,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5673,T5673,C001160,5775,Joyce Garcia,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5674,T5674,C001160,5775,Joyce Garcia,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5677,T5677,C001160,5775,Joyce Garcia,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5319,T5319,C001188,11116,Mary Wu,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6684,T6684,C001188,11116,Mary Wu,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6687,T6687,C001188,11116,Mary Wu,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6688,T6688,C001188,11116,Mary Wu,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6689,T6689,C001188,11116,Mary Wu,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6690,T6690,C000655,7176,Mary Hudson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6691,T6691,C000655,7176,Mary Hudson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6695,T6695,C000655,7176,Mary Hudson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6696,T6696,C000383,5395,Mary Bell,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5321,T5321,C000383,5395,Mary Bell,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5679,T5679,C000383,5395,Mary Bell,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5660,T5660,C000457,8666,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5661,T5661,C000457,8666,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5662,T5662,C000457,8666,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5664,T5664,C000457,8666,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5329,T5329,C000457,8666,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5330,T5330,C000132,11426,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5332,T5332,C000132,11426,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5333,T5333,C000132,11426,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5334,T5334,C000132,11426,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6665,T6665,C001730,4133,Mary Snyder,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6667,T6667,C001730,4133,Mary Snyder,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6669,T6669,C001730,4133,Mary Snyder,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6673,T6673,C001730,4133,Mary Snyder,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6676,T6676,C001730,4133,Mary Snyder,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5666,T5666,C001573,3978,Barbara Simmons,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5671,T5671,C001573,3978,Barbara Simmons,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5348,T5348,C001573,3978,Barbara Simmons,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5349,T5349,C000184,1844,Teresa Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5352,T5352,C000184,1844,Teresa Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6658,T6658,C000184,1844,Teresa Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6663,T6663,C000184,1844,Teresa Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5355,T5355,C000451,238,Charles Turner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5631,T5631,C000451,238,Charles Turner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5635,T5635,C000451,238,Charles Turner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5636,T5636,C000451,238,Charles Turner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6329,T6329,C000451,238,Charles Turner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6330,T6330,C000451,238,Charles Turner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6341,T6341,C000980,639,Elizabeth Pittman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5645,T5645,C000980,639,Elizabeth Pittman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5647,T5647,C000980,639,Elizabeth Pittman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5649,T5649,C000980,639,Elizabeth Pittman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6317,T6317,C000980,639,Elizabeth Pittman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5615,T5615,C000052,2484,Sarah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5617,T5617,C000052,2484,Sarah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5622,T5622,C000052,2484,Sarah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6353,T6353,C000052,2484,Sarah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5625,T5625,C000587,7575,Mary Romero,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5361,T5361,C000587,7575,Mary Romero,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5362,T5362,C000587,7575,Mary Romero,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5366,T5366,C000587,7575,Mary Romero,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6636,T6636,C000587,7575,Mary Romero,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6642,T6642,C000046,1492,Gerald Patel,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6645,T6645,C000046,1492,Gerald Patel,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5371,T5371,C000046,1492,Gerald Patel,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5372,T5372,C000590,10258,Joyce Gonzalez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5373,T5373,C000590,10258,Joyce Gonzalez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5341,T5341,C000590,10258,Joyce Gonzalez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5344,T5344,C000590,10258,Joyce Gonzalez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6365,T6365,C001722,9813,Mary Roth,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6366,T6366,C001722,9813,Mary Roth,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6369,T6369,C001722,9813,Mary Roth,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6374,T6374,C001665,4795,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5610,T5610,C001665,4795,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5378,T5378,C001665,4795,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5379,T5379,C001665,4795,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5380,T5380,C001665,4795,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6620,T6620,C000429,10612,Anna Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6626,T6626,C000429,10612,Anna Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6628,T6628,C000429,10612,Anna Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5386,T5386,C000429,10612,Anna Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5389,T5389,C000429,10612,Anna Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5390,T5390,C001694,6187,Mary Hess,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5612,T5612,C001694,6187,Mary Hess,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5613,T5613,C001694,6187,Mary Hess,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6386,T6386,C001694,6187,Mary Hess,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6388,T6388,C001694,6187,Mary Hess,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6389,T6389,C001441,10165,Joan Buckley,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5398,T5398,C001441,10165,Joan Buckley,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6605,T6605,C001441,10165,Joan Buckley,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6607,T6607,C001441,10165,Joan Buckley,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6608,T6608,C001441,10165,Joan Buckley,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6610,T6610,C001820,5719,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6611,T6611,C001820,5719,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6612,T6612,C001820,5719,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6613,T6613,C001882,5276,Mary Martin,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6616,T6616,C001882,5276,Mary Martin,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5401,T5401,C001882,5276,Mary Martin,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6362,T6362,C001882,5276,Mary Martin,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6363,T6363,C001318,4400,Madison Morris,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6364,T6364,C001318,4400,Madison Morris,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5408,T5408,C001318,4400,Madison Morris,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5410,T5410,C001318,4400,Madison Morris,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5413,T5413,C001318,4400,Madison Morris,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6586,T6586,C001357,8768,Evelyn Bradford,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5575,T5575,C001357,8768,Evelyn Bradford,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6393,T6393,C001357,8768,Evelyn Bradford,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6394,T6394,C001333,7318,John Allen,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6400,T6400,C001333,7318,John Allen,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6403,T6403,C001333,7318,John Allen,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6406,T6406,C001333,7318,John Allen,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5579,T5579,C001369,10296,Mary Ramos,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5580,T5580,C001369,10296,Mary Ramos,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5588,T5588,C001369,10296,Mary Ramos,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5592,T5592,C001369,10296,Mary Ramos,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6380,T6380,C001369,10296,Mary Ramos,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6381,T6381,C001360,2727,Henry Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6413,T6413,C001360,2727,Henry Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6417,T6417,C001360,2727,Henry Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6419,T6419,C001360,2727,Henry Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6420,T6420,C001496,11473,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5562,T5562,C001496,11473,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5563,T5563,C001496,11473,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6592,T6592,C001496,11473,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6596,T6596,C001496,11473,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6600,T6600,C000198,11534,Mary Kim,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6576,T6576,C000198,11534,Mary Kim,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6577,T6577,C000198,11534,Mary Kim,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6578,T6578,C000198,11534,Mary Kim,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6580,T6580,C000215,5015,Mary Gutierrez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6581,T6581,C000215,5015,Mary Gutierrez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5402,T5402,C000215,5015,Mary Gutierrez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5403,T5403,C000215,5015,Mary Gutierrez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6550,T6550,C001101,2157,Danielle Holt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6551,T6551,C001101,2157,Danielle Holt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5558,T5558,C001101,2157,Danielle Holt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6429,T6429,C001101,2157,Danielle Holt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6430,T6430,C000748,11109,William Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6432,T6432,C000748,11109,William Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6435,T6435,C000748,11109,William Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6436,T6436,C000748,11109,William Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5422,T5422,C000809,245,Deborah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5428,T5428,C000809,245,Deborah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6553,T6553,C000809,245,Deborah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6559,T6559,C000809,245,Deborah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6565,T6565,C000809,245,Deborah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5433,T5433,C000086,3938,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5435,T5435,C000086,3938,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5439,T5439,C000086,3938,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5539,T5539,C000086,3938,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5540,T5540,C000086,3938,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5542,T5542,C001227,1812,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5543,T5543,C001227,1812,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6449,T6449,C001227,1812,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6450,T6450,C001945,9338,James Davis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6455,T6455,C001945,9338,James Davis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6456,T6456,C001945,9338,James Davis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
