outcome_id,review_id,customer_id,source_customer_id,customer_full_name,outcome_date,outcome_status,outcome_type,follow_up_required
OUT001625,R10625,C001264,3021,Nancy Alvarado,2026-05-07,Completed,Service recovery plan,False
OUT001626,R10626,C001265,5805,Raymond Bray,2026-05-07,In Progress,Executive escalation,True
OUT001627,R10627,C001265,5805,Raymond Bray,2026-05-08,In Progress,Executive escalation,True
OUT001628,R10628,C001265,5805,Raymond Bray,,Pending,Executive escalation,True
OUT001629,R10629,C001267,8447,Michael Smith,,Pending,Executive escalation,True
OUT001630,R10630,C001267,8447,Michael Smith,2026-05-08,In Progress,Executive escalation,True
OUT001631,R10631,C001267,8447,Michael Smith,2026-05-09,In Progress,Executive escalation,True
OUT001632,R10632,C001268,7216,Mary Hendrix,2026-05-08,Completed,Service recovery plan,False
OUT001633,R10633,C001269,514,Mary Johnson,2026-05-07,Completed,Service recovery plan,False
OUT001634,R10634,C001270,3595,Joshua Lewis,2026-05-07,Completed,Service recovery plan,False
OUT001635,R10635,C001271,8167,Betty Roberts,2026-05-08,Completed,Service recovery plan,False
OUT001636,R10636,C001274,8674,Mary Rhodes,2026-05-08,In Progress,Executive escalation,True
OUT001637,R10637,C001274,8674,Mary Rhodes,2026-05-08,In Progress,Executive escalation,True
OUT001638,R10638,C001274,8674,Mary Rhodes,2026-05-09,In Progress,Executive escalation,True
OUT001639,R10639,C001275,4665,Jessica York,2026-05-07,Completed,Service recovery plan,False
OUT001640,R10640,C001276,3631,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT001641,R10641,C001278,5943,Mary Sherman,2026-05-07,In Progress,Executive escalation,True
OUT001642,R10642,C001278,5943,Mary Sherman,,Pending,Executive escalation,True
OUT001643,R10643,C001278,5943,Mary Sherman,2026-05-09,In Progress,Executive escalation,True
OUT001644,R10644,C001279,3316,Mary Oconnor,2026-05-07,In Progress,Executive escalation,True
OUT001645,R10645,C001279,3316,Mary Oconnor,,Pending,Executive escalation,True
OUT001646,R10646,C001279,3316,Mary Oconnor,2026-05-09,In Progress,Executive escalation,True
OUT001647,R10647,C001281,4798,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001648,R10648,C001281,4798,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001649,R10649,C001281,4798,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT001650,R10650,C001282,5427,Betty Lester,2026-05-07,Completed,Service recovery plan,False
OUT001651,R10651,C001283,8260,Teresa Berg,2026-05-07,In Progress,Executive escalation,True
OUT001652,R10652,C001283,8260,Teresa Berg,2026-05-08,In Progress,Executive escalation,True
OUT001653,R10653,C001283,8260,Teresa Berg,2026-05-09,In Progress,Executive escalation,True
OUT001654,R10654,C001284,8929,David Smith,,Pending,Service recovery plan,True
OUT001655,R10655,C001285,2091,Doris Smith,2026-05-07,In Progress,Executive escalation,True
OUT001656,R10656,C001285,2091,Doris Smith,2026-05-08,In Progress,Executive escalation,True
OUT001657,R10657,C001285,2091,Doris Smith,2026-05-09,In Progress,Executive escalation,True
OUT001658,R10658,C001286,5280,Mary Day,2026-05-08,Completed,Service recovery plan,False
OUT001659,R10659,C001288,927,Diana Smith,2026-05-08,In Progress,Executive escalation,True
OUT001660,R10660,C001288,927,Diana Smith,,Pending,Executive escalation,True
OUT001661,R10661,C001288,927,Diana Smith,,Pending,Executive escalation,True
OUT001662,R10662,C001289,6179,Samuel Henderson,2026-05-08,In Progress,Executive escalation,True
OUT001663,R10663,C001289,6179,Samuel Henderson,2026-05-08,In Progress,Executive escalation,True
OUT001664,R10664,C001289,6179,Samuel Henderson,2026-05-09,In Progress,Executive escalation,True
OUT001665,R10665,C001290,1346,Mary Gutierrez,2026-05-07,Completed,Service recovery plan,False
OUT001666,R10666,C001292,1298,Susan Fuller,2026-05-08,Completed,Service recovery plan,False
OUT001667,R10667,C001294,140,Amanda Smith,2026-05-07,Completed,Service recovery plan,False
OUT001668,R10668,C001295,3925,Mary Hicks,2026-05-08,In Progress,Executive escalation,True
OUT001669,R10669,C001295,3925,Mary Hicks,,Pending,Executive escalation,True
OUT001670,R10670,C001295,3925,Mary Hicks,2026-05-09,In Progress,Executive escalation,True
OUT001671,R10671,C001296,11039,Mary Torres,2026-05-08,Completed,Service recovery plan,False
OUT001672,R10672,C001297,252,Mary Frazier,2026-05-08,In Progress,Executive escalation,True
OUT001673,R10673,C001297,252,Mary Frazier,2026-05-08,In Progress,Executive escalation,True
OUT001674,R10674,C001297,252,Mary Frazier,,Pending,Executive escalation,True
OUT001675,R10675,C001299,7099,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT001676,R10676,C001299,7099,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001677,R10677,C001299,7099,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT001678,R10678,C001300,354,Edward Peterson,2026-05-08,Completed,Service recovery plan,False
OUT001679,R10679,C001301,7795,Sandra Smith,2026-05-08,In Progress,Executive escalation,True
OUT001680,R10680,C001301,7795,Sandra Smith,2026-05-08,In Progress,Executive escalation,True
OUT001681,R10681,C001301,7795,Sandra Smith,2026-05-09,In Progress,Executive escalation,True
OUT001682,R10682,C001302,2783,Mary Willis,2026-05-08,Completed,Service recovery plan,False
OUT001683,R10683,C001303,3660,Roger Smith,2026-05-07,In Progress,Executive escalation,True
OUT001684,R10684,C001303,3660,Roger Smith,2026-05-08,In Progress,Executive escalation,True
OUT001685,R10685,C001303,3660,Roger Smith,,Pending,Executive escalation,True
OUT001686,R10686,C001304,10442,Mary Hall,2026-05-08,Completed,Service recovery plan,False
OUT001687,R10687,C001305,4876,Harry Smith,2026-05-08,Completed,Service recovery plan,False
OUT001688,R10688,C001306,9739,Sara Rich,2026-05-07,In Progress,Executive escalation,True
OUT001689,R10689,C001306,9739,Sara Rich,2026-05-08,In Progress,Executive escalation,True
OUT001690,R10690,C001306,9739,Sara Rich,2026-05-09,In Progress,Executive escalation,True
OUT001691,R10691,C001309,11341,Mary Meyer,2026-05-08,Completed,Service recovery plan,False
OUT001692,R10692,C001310,8889,Evelyn Brown,2026-05-07,Completed,Service recovery plan,False
OUT001693,R10693,C001311,7163,Mary Jones,2026-05-08,Completed,Service recovery plan,False
OUT001694,R10694,C001312,7864,Alice Smith,2026-05-08,In Progress,Executive escalation,True
OUT001695,R10695,C001312,7864,Alice Smith,2026-05-08,In Progress,Executive escalation,True
OUT001696,R10696,C001312,7864,Alice Smith,2026-05-09,In Progress,Executive escalation,True
OUT001697,R10697,C001313,10701,Amanda Smith,,Pending,Service recovery plan,True
OUT001698,R10698,C001314,290,Mary Garza,2026-05-07,Completed,Service recovery plan,False
OUT001699,R10699,C001316,5051,Brenda Smith,2026-05-07,Completed,Service recovery plan,False
OUT001700,R10700,C001317,10584,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT001701,R10701,C001318,4400,Madison Morris,2026-05-07,Completed,Service recovery plan,False
OUT001702,R10702,C001319,2585,Kyle Rice,2026-05-07,In Progress,Executive escalation,True
OUT001703,R10703,C001319,2585,Kyle Rice,2026-05-08,In Progress,Executive escalation,True
OUT001704,R10704,C001319,2585,Kyle Rice,2026-05-09,In Progress,Executive escalation,True
OUT001705,R10705,C001320,6003,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT001706,R10706,C001320,6003,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001707,R10707,C001320,6003,Mary Smith,,Pending,Executive escalation,True
OUT001708,R10708,C001321,12365,Mary Pearson,2026-05-08,In Progress,Executive escalation,True
OUT001709,R10709,C001321,12365,Mary Pearson,2026-05-08,In Progress,Executive escalation,True
OUT001710,R10710,C001321,12365,Mary Pearson,2026-05-09,In Progress,Executive escalation,True
OUT001711,R10711,C001322,9058,Mary Ramos,2026-05-08,Completed,Service recovery plan,False
OUT001712,R10712,C001323,8999,Paul Smith,2026-05-08,In Progress,Executive escalation,True
OUT001713,R10713,C001323,8999,Paul Smith,2026-05-08,In Progress,Executive escalation,True
OUT001714,R10714,C001323,8999,Paul Smith,2026-05-09,In Progress,Executive escalation,True
OUT001715,R10715,C001324,11897,Virginia Herrera,2026-05-07,Completed,Service recovery plan,False
OUT001716,R10716,C001326,3224,Kevin Bowers,2026-05-07,Completed,Service recovery plan,False
OUT001717,R10717,C001327,6730,Mary Gallegos,2026-05-08,In Progress,Executive escalation,True
OUT001718,R10718,C001327,6730,Mary Gallegos,2026-05-08,In Progress,Executive escalation,True
OUT001719,R10719,C001327,6730,Mary Gallegos,2026-05-09,In Progress,Executive escalation,True
OUT001720,R10720,C001328,8298,Theresa Russell,2026-05-08,Completed,Service recovery plan,False
OUT001721,R10721,C001329,6649,Mary Smith,,Pending,Executive escalation,True
OUT001722,R10722,C001329,6649,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001723,R10723,C001329,6649,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT001724,R10724,C001331,3739,Terry Long,2026-05-08,Completed,Service recovery plan,False
OUT001725,R10725,C001332,7850,Mary Lara,2026-05-08,In Progress,Executive escalation,True
OUT001726,R10726,C001332,7850,Mary Lara,,Pending,Executive escalation,True
OUT001727,R10727,C001332,7850,Mary Lara,2026-05-09,In Progress,Executive escalation,True
OUT001728,R10728,C001333,7318,John Allen,2026-05-08,Completed,Service recovery plan,False
OUT001729,R10729,C001334,10925,Marie Abbott,,Pending,Executive escalation,True
OUT001730,R10730,C001334,10925,Marie Abbott,2026-05-08,In Progress,Executive escalation,True
OUT001731,R10731,C001334,10925,Marie Abbott,2026-05-09,In Progress,Executive escalation,True
OUT001732,R10732,C001335,10406,Michael Smith,,Pending,Service recovery plan,True
OUT001733,R10733,C001336,1383,Catherine Smith,2026-05-07,In Progress,Executive escalation,True
OUT001734,R10734,C001336,1383,Catherine Smith,2026-05-08,In Progress,Executive escalation,True
OUT001735,R10735,C001336,1383,Catherine Smith,2026-05-09,In Progress,Executive escalation,True
OUT001736,R10736,C001337,6688,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT001737,R10737,C001337,6688,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001738,R10738,C001337,6688,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT001739,R10739,C001338,4308,William Smith,2026-05-08,In Progress,Executive escalation,True
OUT001740,R10740,C001338,4308,William Smith,2026-05-08,In Progress,Executive escalation,True
OUT001741,R10741,C001338,4308,William Smith,2026-05-09,In Progress,Executive escalation,True
OUT001742,R10742,C001339,7141,Mary Jackson,2026-05-08,Completed,Service recovery plan,False
OUT001743,R10743,C001340,10022,Alice Smith,,Pending,Executive escalation,True
OUT001744,R10744,C001340,10022,Alice Smith,2026-05-08,In Progress,Executive escalation,True
OUT001745,R10745,C001340,10022,Alice Smith,2026-05-09,In Progress,Executive escalation,True
OUT001746,R10746,C001343,3296,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001747,R10747,C001343,3296,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001748,R10748,C001343,3296,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT001749,R10749,C001344,452,Carl Smith,2026-05-08,Completed,Service recovery plan,False
OUT001750,R10750,C001345,8675,Zachary Smith,2026-05-07,In Progress,Executive escalation,True
OUT001751,R10751,C001345,8675,Zachary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001752,R10752,C001345,8675,Zachary Smith,2026-05-09,In Progress,Executive escalation,True
OUT001753,R10753,C001346,5797,Roy Smith,2026-05-07,Completed,Service recovery plan,False
OUT001754,R10754,C001347,4713,Jack Smith,2026-05-08,Completed,Service recovery plan,False
OUT001755,R10755,C001349,9302,Melissa Smith,2026-05-08,In Progress,Executive escalation,True
OUT001756,R10756,C001349,9302,Melissa Smith,2026-05-08,In Progress,Executive escalation,True
OUT001757,R10757,C001349,9302,Melissa Smith,,Pending,Executive escalation,True
OUT001758,R10758,C001352,12061,Ruth Huffman,2026-05-07,Completed,Service recovery plan,False
OUT001759,R10759,C001353,5300,Joseph Smith,2026-05-07,Completed,Service recovery plan,False
OUT001760,R10760,C001354,2078,Roger Morales,2026-05-08,In Progress,Executive escalation,True
OUT001761,R10761,C001354,2078,Roger Morales,2026-05-08,In Progress,Executive escalation,True
OUT001762,R10762,C001354,2078,Roger Morales,,Pending,Executive escalation,True
OUT001763,R10763,C001355,2717,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT001764,R10764,C001356,10506,Mary Smith,,Pending,Service recovery plan,True
OUT001765,R10765,C001357,8768,Evelyn Bradford,,Pending,Executive escalation,True
OUT001766,R10766,C001357,8768,Evelyn Bradford,,Pending,Executive escalation,True
OUT001767,R10767,C001357,8768,Evelyn Bradford,2026-05-09,In Progress,Executive escalation,True
OUT001768,R10768,C001358,2325,Mary Johnson,,Pending,Executive escalation,True
OUT001769,R10769,C001358,2325,Mary Johnson,,Pending,Executive escalation,True
OUT001770,R10770,C001358,2325,Mary Johnson,2026-05-09,In Progress,Executive escalation,True
OUT001771,R10771,C001360,2727,Henry Smith,2026-05-08,Completed,Service recovery plan,False
OUT001772,R10772,C001361,11154,Pamela Dickerson,2026-05-07,In Progress,Executive escalation,True
OUT001773,R10773,C001361,11154,Pamela Dickerson,2026-05-08,In Progress,Executive escalation,True
OUT001774,R10774,C001361,11154,Pamela Dickerson,2026-05-09,In Progress,Executive escalation,True
OUT001775,R10775,C001362,2367,Sean Smith,2026-05-08,Completed,Service recovery plan,False
OUT001776,R10776,C001363,990,Mary Ellison,2026-05-08,In Progress,Executive escalation,True
OUT001777,R10777,C001363,990,Mary Ellison,2026-05-08,In Progress,Executive escalation,True
OUT001778,R10778,C001363,990,Mary Ellison,2026-05-09,In Progress,Executive escalation,True
OUT001779,R10779,C001364,10954,Mary White,2026-05-08,Completed,Service recovery plan,False
OUT001780,R10780,C001365,6184,James Potter,2026-05-08,In Progress,Executive escalation,True
OUT001781,R10781,C001365,6184,James Potter,,Pending,Executive escalation,True
OUT001782,R10782,C001365,6184,James Potter,2026-05-09,In Progress,Executive escalation,True
OUT001783,R10783,C001366,6199,Mary Jacobs,2026-05-07,In Progress,Executive escalation,True
OUT001784,R10784,C001366,6199,Mary Jacobs,,Pending,Executive escalation,True
OUT001785,R10785,C001366,6199,Mary Jacobs,2026-05-09,In Progress,Executive escalation,True
OUT001786,R10786,C001367,4479,Billy Mooney,2026-05-07,Completed,Service recovery plan,False
OUT001787,R10787,C001368,7492,Vincent Smith,2026-05-07,Completed,Service recovery plan,False
OUT001788,R10788,C001369,10296,Mary Ramos,2026-05-08,Completed,Service recovery plan,False
OUT001789,R10789,C001370,9126,Philip Anderson,2026-05-07,Completed,Service recovery plan,False
OUT001790,R10790,C001371,4505,Mary Smith,,Pending,Service recovery plan,True
OUT001791,R10791,C001372,9609,Mary Lucero,2026-05-07,In Progress,Executive escalation,True
OUT001792,R10792,C001372,9609,Mary Lucero,2026-05-08,In Progress,Executive escalation,True
OUT001793,R10793,C001372,9609,Mary Lucero,2026-05-09,In Progress,Executive escalation,True
OUT001794,R10794,C001373,1936,Jane Jennings,2026-05-07,Completed,Service recovery plan,False
OUT001795,R10795,C001375,2025,Mary Fleming,2026-05-08,In Progress,Executive escalation,True
OUT001796,R10796,C001375,2025,Mary Fleming,2026-05-08,In Progress,Executive escalation,True
OUT001797,R10797,C001375,2025,Mary Fleming,2026-05-09,In Progress,Executive escalation,True
OUT001798,R10798,C001376,4253,Maria Smith,2026-05-08,Completed,Service recovery plan,False
OUT001799,R10799,C001377,6488,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT001800,R10800,C001378,4113,Frank Smith,2026-05-08,In Progress,Executive escalation,True
OUT001801,R10801,C001378,4113,Frank Smith,2026-05-08,In Progress,Executive escalation,True
OUT001802,R10802,C001378,4113,Frank Smith,2026-05-09,In Progress,Executive escalation,True
OUT001803,R10803,C001379,5612,Mary Huang,,Pending,Executive escalation,True
OUT001804,R10804,C001379,5612,Mary Huang,2026-05-08,In Progress,Executive escalation,True
OUT001805,R10805,C001379,5612,Mary Huang,2026-05-09,In Progress,Executive escalation,True
OUT001806,R10806,C001380,5234,Shirley Humphrey,2026-05-07,In Progress,Executive escalation,True
OUT001807,R10807,C001380,5234,Shirley Humphrey,,Pending,Executive escalation,True
OUT001808,R10808,C001380,5234,Shirley Humphrey,2026-05-09,In Progress,Executive escalation,True
OUT001809,R10809,C001381,1038,Christine Briggs,2026-05-07,Completed,Service recovery plan,False
OUT001810,R10810,C001383,8949,Mary Thompson,,Pending,Executive escalation,True
OUT001811,R10811,C001383,8949,Mary Thompson,2026-05-08,In Progress,Executive escalation,True
OUT001812,R10812,C001383,8949,Mary Thompson,2026-05-09,In Progress,Executive escalation,True
OUT001813,R10813,C001384,1393,Ryan Hodge,2026-05-07,Completed,Service recovery plan,False
OUT001814,R10814,C001385,4016,Mary Smith,2026-05-08,Completed,Service recovery plan,False
