note_id,customer_id,source_customer_id,customer_full_name,scenario,topic,note_date,author,note_type,note_text,synthetic_flag,source_signal_ids
N11390,C000858,3581,Mary Pugh,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Pugh needs follow-up based on risk band Medium and support history.,true,T5558
N11391,C000858,3581,Mary Pugh,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Pugh shows late-rate 0.6522 with category concentration in Indoor/Outdoor Games.,true,T5558
N11392,C000858,3581,Mary Pugh,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Pugh; retain evidence links before outreach.,true,T5558
N11393,C000859,5302,Betty Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Betty Smith has a late_delivery_frustration pattern tied to Women's Apparel.,true,T5483
N11394,C000859,5302,Betty Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Betty Smith; topic is late_delivery_recovery.,true,T5483
N11395,C000859,5302,Betty Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Betty Smith needs follow-up based on risk band Medium and support history.,true,T5483
N11396,C000859,5302,Betty Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Betty Smith shows late-rate 0.7200 with category concentration in Women's Apparel.,true,T5483
N11397,C000859,5302,Betty Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Betty Smith; retain evidence links before outreach.,true,T5483
N11398,C000860,12207,Jose Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Jose Smith has a escalation_retention_case pattern tied to Men's Footwear.,true,T5879
N11399,C000860,12207,Jose Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Jose Smith; topic is executive_escalation.,true,T5879
N11400,C000860,12207,Jose Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Jose Smith needs follow-up based on risk band Medium and support history.,true,T5879
N11401,C000860,12207,Jose Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Jose Smith shows late-rate 0.6000 with category concentration in Men's Footwear.,true,T5879
N11402,C000860,12207,Jose Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Jose Smith; retain evidence links before outreach.,true,T5879
N11403,C000860,12207,Jose Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5879
N11404,C000860,12207,Jose Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Jose Smith resolves the current executive_escalation thread.,true,T5879
N11405,C000860,12207,Jose Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Jose Smith: protect revenue, close open issues, and document human review.",true,T5879
N11406,C000861,1806,Roger Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Roger Smith has a late_delivery_frustration pattern tied to Water Sports.,true,T6142
N11407,C000861,1806,Roger Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Roger Smith; topic is late_delivery_recovery.,true,T6142
N11408,C000861,1806,Roger Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Roger Smith needs follow-up based on risk band Medium and support history.,true,T6142
N11409,C000861,1806,Roger Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Roger Smith shows late-rate 0.5000 with category concentration in Water Sports.,true,T6142
N11410,C000861,1806,Roger Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Roger Smith; retain evidence links before outreach.,true,T6142
N11411,C000862,4618,Andrea Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Andrea Smith has a late_delivery_frustration pattern tied to Men's Footwear.,true,T6085
N11412,C000862,4618,Andrea Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Andrea Smith; topic is late_delivery_recovery.,true,T6085
N11413,C000862,4618,Andrea Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Andrea Smith needs follow-up based on risk band Medium and support history.,true,T6085
N11414,C000862,4618,Andrea Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Andrea Smith shows late-rate 0.5652 with category concentration in Men's Footwear.,true,T6085
N11415,C000862,4618,Andrea Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Andrea Smith; retain evidence links before outreach.,true,T6085
N11416,C000863,4931,Arthur Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Arthur Smith has a late_delivery_frustration pattern tied to Women's Apparel.,true,T5518
N11417,C000863,4931,Arthur Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Arthur Smith; topic is late_delivery_recovery.,true,T5518
N11418,C000863,4931,Arthur Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Arthur Smith needs follow-up based on risk band Medium and support history.,true,T5518
N11419,C000863,4931,Arthur Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Arthur Smith shows late-rate 0.6667 with category concentration in Women's Apparel.,true,T5518
N11420,C000863,4931,Arthur Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Arthur Smith; retain evidence links before outreach.,true,T5518
N11421,C000864,3531,Amanda Foster,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Amanda Foster has a late_delivery_frustration pattern tied to Men's Footwear.,true,T5880
N11422,C000864,3531,Amanda Foster,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Amanda Foster; topic is late_delivery_recovery.,true,T5880
N11423,C000864,3531,Amanda Foster,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Amanda Foster needs follow-up based on risk band Medium and support history.,true,T5880
N11424,C000864,3531,Amanda Foster,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Amanda Foster shows late-rate 0.5862 with category concentration in Men's Footwear.,true,T5880
N11425,C000864,3531,Amanda Foster,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Amanda Foster; retain evidence links before outreach.,true,T5880
N11426,C000865,5971,Philip Johnson,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Philip Johnson has a late_delivery_frustration pattern tied to Men's Footwear.,true,T6245
N11427,C000865,5971,Philip Johnson,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Philip Johnson; topic is late_delivery_recovery.,true,T6245
N11428,C000865,5971,Philip Johnson,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Philip Johnson needs follow-up based on risk band Medium and support history.,true,T6245
N11429,C000865,5971,Philip Johnson,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Philip Johnson shows late-rate 0.5200 with category concentration in Men's Footwear.,true,T6245
N11430,C000865,5971,Philip Johnson,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Philip Johnson; retain evidence links before outreach.,true,T6245
N11431,C000866,9789,Daniel Valdez,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Daniel Valdez has a late_delivery_frustration pattern tied to Cleats.,true,T5484
N11432,C000866,9789,Daniel Valdez,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Daniel Valdez; topic is late_delivery_recovery.,true,T5484
N11433,C000866,9789,Daniel Valdez,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Daniel Valdez needs follow-up based on risk band Medium and support history.,true,T5484
N11434,C000866,9789,Daniel Valdez,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Daniel Valdez shows late-rate 0.7083 with category concentration in Cleats.,true,T5484
N11435,C000866,9789,Daniel Valdez,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Daniel Valdez; retain evidence links before outreach.,true,T5484
N11436,C000867,7186,Mary Meadows,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Meadows has a late_delivery_frustration pattern tied to Men's Footwear.,true,T5819
N11437,C000867,7186,Mary Meadows,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Meadows; topic is late_delivery_recovery.,true,T5819
N11438,C000867,7186,Mary Meadows,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Meadows needs follow-up based on risk band Medium and support history.,true,T5819
N11439,C000867,7186,Mary Meadows,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Meadows shows late-rate 0.5833 with category concentration in Men's Footwear.,true,T5819
N11440,C000867,7186,Mary Meadows,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Meadows; retain evidence links before outreach.,true,T5819
N11441,C000868,1619,Laura Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Laura Smith has a late_delivery_frustration pattern tied to Men's Footwear.,true,T5925
N11442,C000868,1619,Laura Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Laura Smith; topic is late_delivery_recovery.,true,T5925
N11443,C000868,1619,Laura Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Laura Smith needs follow-up based on risk band Medium and support history.,true,T5925
N11444,C000868,1619,Laura Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Laura Smith shows late-rate 0.5600 with category concentration in Men's Footwear.,true,T5925
N11445,C000868,1619,Laura Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Laura Smith; retain evidence links before outreach.,true,T5925
N11446,C000869,2134,Mary Gibbs,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Gibbs has a healthy_repeat_buyer pattern tied to Men's Footwear.,true,T6514
N11447,C000869,2134,Mary Gibbs,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Gibbs; topic is relationship_check_in.,true,T6514
N11448,C000870,2027,Jennifer Mills,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Jennifer Mills has a late_delivery_frustration pattern tied to Cleats.,true,T5121
N11449,C000870,2027,Jennifer Mills,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Jennifer Mills; topic is late_delivery_recovery.,true,T5121
N11450,C000870,2027,Jennifer Mills,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Jennifer Mills needs follow-up based on risk band High and support history.,true,T5121
N11451,C000870,2027,Jennifer Mills,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Jennifer Mills shows late-rate 0.8333 with category concentration in Cleats.,true,T5121
