engagement_id,customer_id,source_customer_id,customer_full_name,event_date,event_type,campaign,channel,engagement_score
ENG003188,C000846,2609,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003189,C000846,2609,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003190,C000847,4159,Mary Castillo,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003191,C000847,4159,Mary Castillo,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003192,C000847,4159,Mary Castillo,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003193,C000847,4159,Mary Castillo,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003194,C000848,1225,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003195,C000848,1225,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003196,C000848,1225,Mary Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG003197,C000849,3676,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003198,C000849,3676,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003199,C000849,3676,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003200,C000849,3676,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003201,C000850,4911,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003202,C000850,4911,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003203,C000850,4911,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003204,C000850,4911,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003205,C000851,6319,Mary Merritt,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003206,C000851,6319,Mary Merritt,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003207,C000851,6319,Mary Merritt,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003208,C000851,6319,Mary Merritt,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003209,C000852,174,Mary Perez,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003210,C000852,174,Mary Perez,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003211,C000852,174,Mary Perez,2026-05-08,promo_response,Reactivation,Email,18
ENG003212,C000853,8198,Mary Frank,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003213,C000853,8198,Mary Frank,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003214,C000853,8198,Mary Frank,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003215,C000853,8198,Mary Frank,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003216,C000854,8981,Mary Bennett,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003217,C000854,8981,Mary Bennett,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003218,C000854,8981,Mary Bennett,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003219,C000854,8981,Mary Bennett,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003220,C000855,7677,Mary Bonilla,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003221,C000855,7677,Mary Bonilla,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003222,C000855,7677,Mary Bonilla,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003223,C000855,7677,Mary Bonilla,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003224,C000856,987,Cheryl Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003225,C000856,987,Cheryl Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003226,C000856,987,Cheryl Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG003227,C000857,2155,Joshua Mckinney,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003228,C000857,2155,Joshua Mckinney,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003229,C000857,2155,Joshua Mckinney,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003230,C000857,2155,Joshua Mckinney,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003231,C000858,3581,Mary Pugh,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003232,C000858,3581,Mary Pugh,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003233,C000858,3581,Mary Pugh,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003234,C000858,3581,Mary Pugh,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003235,C000859,5302,Betty Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003236,C000859,5302,Betty Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003237,C000859,5302,Betty Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003238,C000859,5302,Betty Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003239,C000860,12207,Jose Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003240,C000860,12207,Jose Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003241,C000860,12207,Jose Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003242,C000860,12207,Jose Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003243,C000861,1806,Roger Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003244,C000861,1806,Roger Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003245,C000861,1806,Roger Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003246,C000861,1806,Roger Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003247,C000862,4618,Andrea Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003248,C000862,4618,Andrea Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003249,C000862,4618,Andrea Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003250,C000862,4618,Andrea Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003251,C000863,4931,Arthur Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003252,C000863,4931,Arthur Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003253,C000863,4931,Arthur Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003254,C000863,4931,Arthur Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003255,C000864,3531,Amanda Foster,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003256,C000864,3531,Amanda Foster,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003257,C000864,3531,Amanda Foster,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003258,C000864,3531,Amanda Foster,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003259,C000865,5971,Philip Johnson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003260,C000865,5971,Philip Johnson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003261,C000865,5971,Philip Johnson,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003262,C000865,5971,Philip Johnson,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003263,C000866,9789,Daniel Valdez,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003264,C000866,9789,Daniel Valdez,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003265,C000866,9789,Daniel Valdez,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003266,C000866,9789,Daniel Valdez,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003267,C000867,7186,Mary Meadows,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003268,C000867,7186,Mary Meadows,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003269,C000867,7186,Mary Meadows,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003270,C000867,7186,Mary Meadows,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003271,C000868,1619,Laura Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003272,C000868,1619,Laura Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003273,C000868,1619,Laura Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003274,C000868,1619,Laura Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003275,C000869,2134,Mary Gibbs,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003276,C000869,2134,Mary Gibbs,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003277,C000869,2134,Mary Gibbs,2026-05-08,promo_response,Reactivation,Email,18
ENG003278,C000870,2027,Jennifer Mills,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003279,C000870,2027,Jennifer Mills,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003280,C000870,2027,Jennifer Mills,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003281,C000870,2027,Jennifer Mills,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003282,C000871,9563,Pamela Murphy,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003283,C000871,9563,Pamela Murphy,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003284,C000871,9563,Pamela Murphy,2026-05-08,promo_response,Reactivation,Email,18
ENG003285,C000872,4654,Alexander Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003286,C000872,4654,Alexander Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003287,C000872,4654,Alexander Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003288,C000872,4654,Alexander Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003289,C000873,7602,Brian Mitchell,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003290,C000873,7602,Brian Mitchell,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003291,C000873,7602,Brian Mitchell,2026-05-08,promo_response,Reactivation,Email,18
ENG003292,C000874,9967,Linda Herman,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003293,C000874,9967,Linda Herman,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003294,C000874,9967,Linda Herman,2026-05-08,promo_response,Reactivation,Email,18
ENG003295,C000875,7158,Mary Todd,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003296,C000875,7158,Mary Todd,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003297,C000875,7158,Mary Todd,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003298,C000875,7158,Mary Todd,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003299,C000876,7960,Ethan Thomas,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003300,C000876,7960,Ethan Thomas,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003301,C000876,7960,Ethan Thomas,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003302,C000876,7960,Ethan Thomas,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003303,C000877,7590,Robert Johnson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003304,C000877,7590,Robert Johnson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003305,C000877,7590,Robert Johnson,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003306,C000877,7590,Robert Johnson,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003307,C000878,2252,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003308,C000878,2252,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003309,C000878,2252,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003310,C000878,2252,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003311,C000879,8974,Mary Schultz,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003312,C000879,8974,Mary Schultz,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003313,C000879,8974,Mary Schultz,2026-05-08,promo_response,Reactivation,Email,18
ENG003314,C000880,2600,Deborah Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003315,C000880,2600,Deborah Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003316,C000880,2600,Deborah Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003317,C000880,2600,Deborah Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003318,C000881,5787,Jordan Medina,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003319,C000881,5787,Jordan Medina,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003320,C000881,5787,Jordan Medina,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003321,C000881,5787,Jordan Medina,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003322,C000882,8174,Jane Simmons,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003323,C000882,8174,Jane Simmons,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003324,C000882,8174,Jane Simmons,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003325,C000882,8174,Jane Simmons,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003326,C000883,6480,Ryan Austin,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003327,C000883,6480,Ryan Austin,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003328,C000883,6480,Ryan Austin,2026-05-08,promo_response,Reactivation,Email,18
ENG003329,C000884,6472,Albert Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003330,C000884,6472,Albert Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003331,C000884,6472,Albert Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003332,C000884,6472,Albert Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003333,C000885,4907,Amanda Lopez,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003334,C000885,4907,Amanda Lopez,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003335,C000885,4907,Amanda Lopez,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003336,C000885,4907,Amanda Lopez,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003337,C000886,12301,John Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003338,C000886,12301,John Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003339,C000886,12301,John Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003340,C000886,12301,John Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003341,C000887,2365,Sara Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003342,C000887,2365,Sara Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003343,C000887,2365,Sara Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003344,C000887,2365,Sara Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003345,C000888,11678,Olivia Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003346,C000888,11678,Olivia Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003347,C000888,11678,Olivia Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003348,C000888,11678,Olivia Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003349,C000889,11089,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003350,C000889,11089,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003351,C000889,11089,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003352,C000889,11089,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003353,C000890,11061,Joseph Webster,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003354,C000890,11061,Joseph Webster,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003355,C000890,11061,Joseph Webster,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003356,C000890,11061,Joseph Webster,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003357,C000891,8986,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003358,C000891,8986,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003359,C000891,8986,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003360,C000891,8986,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003361,C000892,9847,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003362,C000892,9847,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003363,C000892,9847,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003364,C000892,9847,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003365,C000893,5186,Jason Robinson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003366,C000893,5186,Jason Robinson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003367,C000893,5186,Jason Robinson,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003368,C000893,5186,Jason Robinson,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003369,C000894,9510,Steven Wright,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003370,C000894,9510,Steven Wright,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003371,C000894,9510,Steven Wright,2026-05-08,promo_response,Reactivation,Email,18
ENG003372,C000895,616,Nancy Mcclure,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003373,C000895,616,Nancy Mcclure,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003374,C000895,616,Nancy Mcclure,2026-05-08,promo_response,Reactivation,Email,18
ENG003375,C000896,1688,Mary Blake,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003376,C000896,1688,Mary Blake,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003377,C000896,1688,Mary Blake,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003378,C000896,1688,Mary Blake,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003379,C000897,8203,Nicole Harrison,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003380,C000897,8203,Nicole Harrison,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003381,C000897,8203,Nicole Harrison,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003382,C000897,8203,Nicole Harrison,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003383,C000898,6236,Mary Martinez,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003384,C000898,6236,Mary Martinez,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003385,C000898,6236,Mary Martinez,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003386,C000898,6236,Mary Martinez,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003387,C000899,1685,Cheryl Buchanan,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003388,C000899,1685,Cheryl Buchanan,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003389,C000899,1685,Cheryl Buchanan,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003390,C000899,1685,Cheryl Buchanan,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003391,C000900,9969,Mary Wright,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003392,C000900,9969,Mary Wright,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003393,C000900,9969,Mary Wright,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003394,C000900,9969,Mary Wright,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003395,C000901,4186,Joseph Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003396,C000901,4186,Joseph Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003397,C000901,4186,Joseph Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG003398,C000901,4186,Joseph Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG003399,C000902,9392,Sean Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003400,C000902,9392,Sean Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG003401,C000902,9392,Sean Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG003402,C000903,11817,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG003403,C000903,11817,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
